t,theta
0.66300000,-0.37209625
0.66400000,-0.37486513
0.66500000,-0.37763042
0.66600000,-0.38039210
0.66700000,-0.38315013
0.66800000,-0.38590449
0.66900000,-0.38865517
0.67000000,-0.39140212
0.67100000,-0.39414533
0.67200000,-0.39688478
0.67300000,-0.39962043
0.67400000,-0.40235227
0.67500000,-0.40508026
0.67600000,-0.40780439
0.67700000,-0.41052463
0.67800000,-0.41324095
0.67900000,-0.41595334
0.68000000,-0.41866176
0.68100000,-0.42136619
0.68200000,-0.42406661
0.68300000,-0.42676299
0.68400000,-0.42945532
0.68500000,-0.43214355
0.68600000,-0.43482768
0.68700000,-0.43750768
0.68800000,-0.44018352
0.68900000,-0.44285518
0.69000000,-0.44552264
0.69100000,-0.44818587
0.69200000,-0.45084484
0.69300000,-0.45349955
0.69400000,-0.45614995
0.69500000,-0.45879604
0.69600000,-0.46143778
0.69700000,-0.46407515
0.69800000,-0.46670813
0.69900000,-0.46933670
0.70000000,-0.47196083
0.70100000,-0.47458050
0.70200000,-0.47719569
0.70300000,-0.47980637
0.70400000,-0.48241252
0.70500000,-0.48501413
0.70600000,-0.48761116
0.70700000,-0.49020359
0.70800000,-0.49279140
0.70900000,-0.49537458
0.71000000,-0.49795309
0.71100000,-0.50052691
0.71200000,-0.50309603
0.71300000,-0.50566041
0.71400000,-0.50822005
0.71500000,-0.51077491
0.71600000,-0.51332498
0.71700000,-0.51587022
0.71800000,-0.51841063
0.71900000,-0.52094618
0.72000000,-0.52347685
0.72100000,-0.52600261
0.72200000,-0.52852345
0.72300000,-0.53103934
0.72400000,-0.53355026
0.72500000,-0.53605619
0.72600000,-0.53855711
0.72700000,-0.54105300
0.72800000,-0.54354384
0.72900000,-0.54602960
0.73000000,-0.54851027
0.73100000,-0.55098583
0.73200000,-0.55345625
0.73300000,-0.55592151
0.73400000,-0.55838160
0.73500000,-0.56083648
0.73600000,-0.56328615
0.73700000,-0.56573059
0.73800000,-0.56816976
0.73900000,-0.57060366
0.74000000,-0.57303225
0.74100000,-0.57545553
0.74200000,-0.57787347
0.74300000,-0.58028605
0.74400000,-0.58269325
0.74500000,-0.58509505
0.74600000,-0.58749144
0.74700000,-0.58988239
0.74800000,-0.59226788
0.74900000,-0.59464789
0.75000000,-0.59702241
0.75100000,-0.59939142
0.75200000,-0.60175489
0.75300000,-0.60411280
0.75400000,-0.60646515
0.75500000,-0.60881190
0.75600000,-0.61115304
0.75700000,-0.61348856
0.75800000,-0.61581842
0.75900000,-0.61814262
0.76000000,-0.62046113
0.76100000,-0.62277394
0.76200000,-0.62508103
0.76300000,-0.62738238
0.76400000,-0.62967797
0.76500000,-0.63196778
0.76600000,-0.63425180
0.76700000,-0.63653000
0.76800000,-0.63880238
0.76900000,-0.64106890
0.77000000,-0.64332956
0.77100000,-0.64558433
0.77200000,-0.64783320
0.77300000,-0.65007615
0.77400000,-0.65231316
0.77500000,-0.65454422
0.77600000,-0.65676930
0.77700000,-0.65898840
0.77800000,-0.66120149
0.77900000,-0.66340855
0.78000000,-0.66560958
0.78100000,-0.66780454
0.78200000,-0.66999343
0.78300000,-0.67217623
0.78400000,-0.67435292
0.78500000,-0.67652349
0.78600000,-0.67868791
0.78700000,-0.68084617
0.78800000,-0.68299826
0.78900000,-0.68514416
0.79000000,-0.68728385
0.79100000,-0.68941732
0.79200000,-0.69154455
0.79300000,-0.69366552
0.79400000,-0.69578022
0.79500000,-0.69788863
0.79600000,-0.69999074
0.79700000,-0.70208652
0.79800000,-0.70417597
0.79900000,-0.70625907
0.80000000,-0.70833581
0.80100000,-0.71040616
0.80200000,-0.71247012
0.80300000,-0.71452766
0.80400000,-0.71657877
0.80500000,-0.71862344
0.80600000,-0.72066165
0.80700000,-0.72269339
0.80800000,-0.72471864
0.80900000,-0.72673739
0.81000000,-0.72874962
0.81100000,-0.73075531
0.81200000,-0.73275446
0.81300000,-0.73474705
0.81400000,-0.73673306
0.81500000,-0.73871248
0.81600000,-0.74068529
0.81700000,-0.74265148
0.81800000,-0.74461104
0.81900000,-0.74656395
0.82000000,-0.74851020
0.82100000,-0.75044977
0.82200000,-0.75238266
0.82300000,-0.75430884
0.82400000,-0.75622830
0.82500000,-0.75814103
0.82600000,-0.76004701
0.82700000,-0.76194624
0.82800000,-0.76383869
0.82900000,-0.76572436
0.83000000,-0.76760323
0.83100000,-0.76947529
0.83200000,-0.77134052
0.83300000,-0.77319891
0.83400000,-0.77505045
0.83500000,-0.77689513
0.83600000,-0.77873293
0.83700000,-0.78056384
0.83800000,-0.78238785
0.83900000,-0.78420494
0.84000000,-0.78601510
0.84100000,-0.78781832
0.84200000,-0.78961459
0.84300000,-0.79140389
0.84400000,-0.79318621
0.84500000,-0.79496155
0.84600000,-0.79672988
0.84700000,-0.79849119
0.84800000,-0.80024548
0.84900000,-0.80199273
0.85000000,-0.80373293
0.85100000,-0.80546607
0.85200000,-0.80719213
0.85300000,-0.80891110
0.85400000,-0.81062298
0.85500000,-0.81232775
0.85600000,-0.81402539
0.85700000,-0.81571591
0.85800000,-0.81739928
0.85900000,-0.81907549
0.86000000,-0.82074454
0.86100000,-0.82240641
0.86200000,-0.82406110
0.86300000,-0.82570858
0.86400000,-0.82734885
0.86500000,-0.82898191
0.86600000,-0.83060772
0.86700000,-0.83222630
0.86800000,-0.83383762
0.86900000,-0.83544168
0.87000000,-0.83703846
0.87100000,-0.83862796
0.87200000,-0.84021016
0.87300000,-0.84178505
0.87400000,-0.84335263
0.87500000,-0.84491288
0.87600000,-0.84646580
0.87700000,-0.84801137
0.87800000,-0.84954957
0.87900000,-0.85108042
0.88000000,-0.85260388
0.88100000,-0.85411996
0.88200000,-0.85562864
0.88300000,-0.85712992
0.88400000,-0.85862378
0.88500000,-0.86011021
0.88600000,-0.86158921
0.88700000,-0.86306077
0.88800000,-0.86452487
0.88900000,-0.86598150
0.89000000,-0.86743067
0.89100000,-0.86887235
0.89200000,-0.87030654
0.89300000,-0.87173324
0.89400000,-0.87315242
0.89500000,-0.87456408
0.89600000,-0.87596822
0.89700000,-0.87736482
0.89800000,-0.87875388
0.89900000,-0.88013539
0.90000000,-0.88150933
0.90100000,-0.88287570
0.90200000,-0.88423450
0.90300000,-0.88558570
0.90400000,-0.88692931
0.90500000,-0.88826532
0.90600000,-0.88959371
0.90700000,-0.89091449
0.90800000,-0.89222763
0.90900000,-0.89353314
0.91000000,-0.89483100
0.91100000,-0.89612121
0.91200000,-0.89740376
0.91300000,-0.89867864
0.91400000,-0.89994585
0.91500000,-0.90120537
0.91600000,-0.90245720
0.91700000,-0.90370133
0.91800000,-0.90493775
0.91900000,-0.90616646
0.92000000,-0.90738744
0.92100000,-0.90860070
0.92200000,-0.90980622
0.92300000,-0.91100400
0.92400000,-0.91219402
0.92500000,-0.91337629
0.92600000,-0.91455079
0.92700000,-0.91571752
0.92800000,-0.91687647
0.92900000,-0.91802764
0.93000000,-0.91917101
0.93100000,-0.92030658
0.93200000,-0.92143434
0.93300000,-0.92255429
0.93400000,-0.92366642
0.93500000,-0.92477073
0.93600000,-0.92586720
0.93700000,-0.92695583
0.93800000,-0.92803662
0.93900000,-0.92910955
0.94000000,-0.93017462
0.94100000,-0.93123183
0.94200000,-0.93228117
0.94300000,-0.93332263
0.94400000,-0.93435621
0.94500000,-0.93538190
0.94600000,-0.93639969
0.94700000,-0.93740959
0.94800000,-0.93841157
0.94900000,-0.93940564
0.95000000,-0.94039180
0.95100000,-0.94137003
0.95200000,-0.94234032
0.95300000,-0.94330269
0.95400000,-0.94425711
0.95500000,-0.94520358
0.95600000,-0.94614211
0.95700000,-0.94707267
0.95800000,-0.94799528
0.95900000,-0.94890991
0.96000000,-0.94981657
0.96100000,-0.95071525
0.96200000,-0.95160595
0.96300000,-0.95248866
0.96400000,-0.95336338
0.96500000,-0.95423010
0.96600000,-0.95508881
0.96700000,-0.95593952
0.96800000,-0.95678221
0.96900000,-0.95761688
0.97000000,-0.95844353
0.97100000,-0.95926216
0.97200000,-0.96007275
0.97300000,-0.96087530
0.97400000,-0.96166982
0.97500000,-0.96245629
0.97600000,-0.96323470
0.97700000,-0.96400507
0.97800000,-0.96476737
0.97900000,-0.96552161
0.98000000,-0.96626779
0.98100000,-0.96700589
0.98200000,-0.96773592
0.98300000,-0.96845787
0.98400000,-0.96917173
0.98500000,-0.96987751
0.98600000,-0.97057520
0.98700000,-0.97126479
0.98800000,-0.97194628
0.98900000,-0.97261967
0.99000000,-0.97328495
0.99100000,-0.97394212
0.99200000,-0.97459118
0.99300000,-0.97523212
0.99400000,-0.97586494
0.99500000,-0.97648963
0.99600000,-0.97710620
0.99700000,-0.97771463
0.99800000,-0.97831493
0.99900000,-0.97890709
1.00000000,-0.97949112
1.00100000,-0.98006699
1.00200000,-0.98063472
1.00300000,-0.98119430
1.00400000,-0.98174573
1.00500000,-0.98228899
1.00600000,-0.98282410
1.00700000,-0.98335105
1.00800000,-0.98386983
1.00900000,-0.98438044
1.01000000,-0.98488288
1.01100000,-0.98537715
1.01200000,-0.98586324
1.01300000,-0.98634116
1.01400000,-0.98681089
1.01500000,-0.98727243
1.01600000,-0.98772579
1.01700000,-0.98817096
1.01800000,-0.98860794
1.01900000,-0.98903673
1.02000000,-0.98945731
1.02100000,-0.98986970
1.02200000,-0.99027389
1.02300000,-0.99066988
1.02400000,-0.99105766
1.02500000,-0.99143724
1.02600000,-0.99180860
1.02700000,-0.99217176
1.02800000,-0.99252670
1.02900000,-0.99287342
1.03000000,-0.99321193
1.03100000,-0.99354222
1.03200000,-0.99386429
1.03300000,-0.99417814
1.03400000,-0.99448377
1.03500000,-0.99478117
1.03600000,-0.99507034
1.03700000,-0.99535128
1.03800000,-0.99562399
1.03900000,-0.99588848
1.04000000,-0.99614472
1.04100000,-0.99639274
1.04200000,-0.99663252
1.04300000,-0.99686406
1.04400000,-0.99708736
1.04500000,-0.99730243
1.04600000,-0.99750925
1.04700000,-0.99770783
1.04800000,-0.99789817
1.04900000,-0.99808027
1.05000000,-0.99825412
1.05100000,-0.99841972
1.05200000,-0.99857708
1.05300000,-0.99872619
1.05400000,-0.99886706
1.05500000,-0.99899967
1.05600000,-0.99912404
1.05700000,-0.99924015
1.05800000,-0.99934802
1.05900000,-0.99944763
1.06000000,-0.99953899
1.06100000,-0.99962210
1.06200000,-0.99969696
1.06300000,-0.99976356
1.06400000,-0.99982191
1.06500000,-0.99987200
1.06600000,-0.99991385
1.06700000,-0.99994743
1.06800000,-0.99997276
1.06900000,-0.99998984
1.07000000,-0.99999866
1.07100000,-0.99999923
1.07200000,-0.99999155
1.07300000,-0.99997560
1.07400000,-0.99995141
1.07500000,-0.99991896
1.07600000,-0.99987825
1.07700000,-0.99982929
1.07800000,-0.99977208
1.07900000,-0.99970661
1.08000000,-0.99963289
1.08100000,-0.99955092
1.08200000,-0.99946069
1.08300000,-0.99936221
1.08400000,-0.99925549
1.08500000,-0.99914051
1.08600000,-0.99901728
1.08700000,-0.99888580
1.08800000,-0.99874607
1.08900000,-0.99859809
1.09000000,-0.99844187
1.09100000,-0.99827739
1.09200000,-0.99810468
1.09300000,-0.99792372
1.09400000,-0.99773451
1.09500000,-0.99753706
1.09600000,-0.99733137
1.09700000,-0.99711744
1.09800000,-0.99689527
1.09900000,-0.99666487
1.10000000,-0.99642622
1.10100000,-0.99617934
1.10200000,-0.99592422
1.10300000,-0.99566088
1.10400000,-0.99538929
1.10500000,-0.99510948
1.10600000,-0.99482144
1.10700000,-0.99452518
1.10800000,-0.99422068
1.10900000,-0.99390797
1.11000000,-0.99358703
1.11100000,-0.99325787
1.11200000,-0.99292049
1.11300000,-0.99257490
1.11400000,-0.99222108
1.11500000,-0.99185906
1.11600000,-0.99148882
