t,theta
0.00000000,0.10000000
0.00100000,0.09999951
0.00300000,0.09999559
0.18171023,0.08426179
0.32562393,0.05240939
0.47069906,0.00973155
0.60437492,-0.03155544
0.73472202,-0.06661936
0.86705652,-0.09100114
1.00705843,-0.09999588
1.16762858,-0.08712205
1.31369397,-0.05650290
1.46110620,-0.01385224
1.59551786,0.02781345
1.72592823,0.06366248
1.85786116,0.08926066
1.99678933,0.09994845
2.15415892,0.08962892
