t,theta
0.17800000,0.42798098
0.17900000,0.42718383
0.18000000,0.42638261
0.18100000,0.42557733
0.18200000,0.42476801
0.18300000,0.42395464
0.18400000,0.42313724
0.18500000,0.42231580
0.18600000,0.42149035
0.18700000,0.42066088
0.18800000,0.41982741
0.18900000,0.41898994
0.19000000,0.41814848
0.19100000,0.41730303
0.19200000,0.41645361
0.19300000,0.41560022
0.19400000,0.41474287
0.19500000,0.41388156
0.19600000,0.41301631
0.19700000,0.41214713
0.19800000,0.41127401
0.19900000,0.41039697
0.20000000,0.40951602
0.20100000,0.40863116
0.20200000,0.40774241
0.20300000,0.40684976
0.20400000,0.40595323
0.20500000,0.40505283
0.20600000,0.40414856
0.20700000,0.40324044
0.20800000,0.40232846
0.20900000,0.40141265
0.21000000,0.40049300
0.21100000,0.39956952
0.21200000,0.39864223
0.21300000,0.39771114
0.21400000,0.39677624
0.21500000,0.39583755
0.21600000,0.39489508
0.21700000,0.39394883
0.21800000,0.39299882
0.21900000,0.39204506
0.22000000,0.39108754
0.22100000,0.39012629
0.22200000,0.38916130
0.22300000,0.38819259
0.22400000,0.38722017
0.22500000,0.38624405
0.22600000,0.38526422
0.22700000,0.38428072
0.22800000,0.38329353
0.22900000,0.38230268
0.23000000,0.38130816
0.23100000,0.38031000
0.23200000,0.37930819
0.23300000,0.37830275
0.23400000,0.37729369
0.23500000,0.37628102
0.23600000,0.37526474
0.23700000,0.37424486
0.23800000,0.37322140
0.23900000,0.37219436
0.24000000,0.37116375
0.24100000,0.37012959
0.24200000,0.36909187
0.24300000,0.36805062
0.24400000,0.36700584
0.24500000,0.36595754
0.24600000,0.36490572
0.24700000,0.36385041
0.24800000,0.36279161
0.24900000,0.36172932
0.25000000,0.36066356
0.25100000,0.35959434
0.25200000,0.35852167
0.25300000,0.35744556
0.25400000,0.35636601
0.25500000,0.35528304
0.25600000,0.35419666
0.25700000,0.35310688
0.25800000,0.35201370
0.25900000,0.35091714
0.26000000,0.34981721
0.26100000,0.34871392
0.26200000,0.34760728
0.26300000,0.34649729
0.26400000,0.34538397
0.26500000,0.34426733
0.26600000,0.34314738
0.26700000,0.34202413
0.26800000,0.34089759
0.26900000,0.33976777
0.27000000,0.33863468
0.27100000,0.33749833
0.27200000,0.33635873
0.27300000,0.33521590
0.27400000,0.33406983
0.27500000,0.33292055
0.27600000,0.33176807
0.27700000,0.33061239
0.27800000,0.32945352
0.27900000,0.32829149
0.28000000,0.32712628
0.28100000,0.32595793
0.28200000,0.32478644
0.28300000,0.32361181
0.28400000,0.32243406
0.28500000,0.32125321
0.28600000,0.32006926
0.28700000,0.31888222
0.28800000,0.31769211
0.28900000,0.31649893
0.29000000,0.31530270
0.29100000,0.31410343
0.29200000,0.31290112
0.29300000,0.31169580
0.29400000,0.31048747
0.29500000,0.30927614
0.29600000,0.30806182
0.29700000,0.30684453
0.29800000,0.30562428
0.29900000,0.30440108
0.30000000,0.30317493
0.30100000,0.30194586
0.30200000,0.30071387
0.30300000,0.29947897
0.30400000,0.29824118
0.30500000,0.29700051
0.30600000,0.29575696
0.30700000,0.29451056
0.30800000,0.29326131
0.30900000,0.29200922
0.31000000,0.29075431
0.31100000,0.28949659
0.31200000,0.28823606
0.31300000,0.28697275
0.31400000,0.28570666
0.31500000,0.28443781
0.31600000,0.28316620
0.31700000,0.28189185
0.31800000,0.28061478
0.31900000,0.27933498
0.32000000,0.27805248
0.32100000,0.27676729
0.32200000,0.27547942
0.32300000,0.27418888
0.32400000,0.27289569
0.32500000,0.27159985
0.32600000,0.27030138
0.32700000,0.26900028
0.32800000,0.26769659
0.32900000,0.26639029
0.33000000,0.26508142
0.33100000,0.26376997
0.33200000,0.26245597
0.33300000,0.26113942
0.33400000,0.25982034
0.33500000,0.25849874
0.33600000,0.25717463
0.33700000,0.25584802
0.33800000,0.25451893
0.33900000,0.25318738
0.34000000,0.25185336
0.34100000,0.25051690
0.34200000,0.24917801
0.34300000,0.24783670
0.34400000,0.24649299
0.34500000,0.24514688
0.34600000,0.24379838
0.34700000,0.24244753
0.34800000,0.24109431
0.34900000,0.23973875
0.35000000,0.23838087
0.35100000,0.23702067
0.35200000,0.23565816
0.35300000,0.23429336
0.35400000,0.23292629
0.35500000,0.23155695
0.35600000,0.23018536
0.35700000,0.22881153
0.35800000,0.22743548
0.35900000,0.22605721
0.36000000,0.22467675
0.36100000,0.22329410
0.36200000,0.22190928
0.36300000,0.22052230
0.36400000,0.21913317
0.36500000,0.21774191
0.36600000,0.21634854
0.36700000,0.21495305
0.36800000,0.21355547
0.36900000,0.21215582
0.37000000,0.21075410
0.37100000,0.20935032
0.37200000,0.20794451
0.37300000,0.20653667
0.37400000,0.20512682
0.37500000,0.20371498
0.37600000,0.20230114
0.37700000,0.20088534
0.37800000,0.19946758
0.37900000,0.19804788
0.38000000,0.19662624
0.38100000,0.19520269
0.38200000,0.19377724
0.38300000,0.19234989
0.38400000,0.19092067
0.38500000,0.18948959
0.38600000,0.18805667
0.38700000,0.18662190
0.38800000,0.18518532
0.38900000,0.18374693
0.39000000,0.18230675
0.39100000,0.18086479
0.39200000,0.17942107
0.39300000,0.17797559
0.39400000,0.17652838
0.39500000,0.17507945
0.39600000,0.17362881
0.39700000,0.17217647
0.39800000,0.17072245
0.39900000,0.16926677
0.40000000,0.16780943
0.40100000,0.16635045
0.40200000,0.16488985
0.40300000,0.16342764
0.40400000,0.16196383
0.40500000,0.16049845
0.40600000,0.15903149
0.40700000,0.15756298
0.40800000,0.15609293
0.40900000,0.15462136
0.41000000,0.15314827
0.41100000,0.15167369
0.41200000,0.15019762
0.41300000,0.14872009
0.41400000,0.14724111
0.41500000,0.14576068
0.41600000,0.14427883
0.41700000,0.14279557
0.41800000,0.14131092
0.41900000,0.13982488
0.42000000,0.13833748
0.42100000,0.13684872
0.42200000,0.13535862
0.42300000,0.13386720
0.42400000,0.13237447
0.42500000,0.13088045
0.42600000,0.12938515
0.42700000,0.12788858
0.42800000,0.12639075
0.42900000,0.12489170
0.43000000,0.12339142
0.43100000,0.12188993
0.43200000,0.12038725
0.43300000,0.11888339
0.43400000,0.11737837
0.43500000,0.11587220
0.43600000,0.11436490
0.43700000,0.11285647
0.43800000,0.11134694
0.43900000,0.10983633
0.44000000,0.10832463
0.44100000,0.10681188
0.44200000,0.10529808
0.44300000,0.10378324
0.44400000,0.10226740
0.44500000,0.10075055
0.44600000,0.09923271
0.44700000,0.09771390
0.44800000,0.09619414
0.44900000,0.09467343
0.45000000,0.09315180
0.45100000,0.09162925
0.45200000,0.09010581
0.45300000,0.08858148
0.45400000,0.08705628
0.45500000,0.08553023
0.45600000,0.08400335
0.45700000,0.08247564
0.45800000,0.08094712
0.45900000,0.07941781
0.46000000,0.07788772
0.46100000,0.07635687
0.46200000,0.07482527
0.46300000,0.07329294
0.46400000,0.07175988
0.46500000,0.07022613
0.46600000,0.06869168
0.46700000,0.06715657
0.46800000,0.06562079
0.46900000,0.06408437
0.47000000,0.06254732
0.47100000,0.06100966
0.47200000,0.05947141
0.47300000,0.05793256
0.47400000,0.05639315
0.47500000,0.05485319
0.47600000,0.05331269
0.47700000,0.05177167
0.47800000,0.05023014
0.47900000,0.04868811
0.48000000,0.04714561
0.48100000,0.04560265
0.48200000,0.04405924
0.48300000,0.04251540
0.48400000,0.04097114
0.48500000,0.03942648
0.48600000,0.03788143
0.48700000,0.03633601
0.48800000,0.03479024
0.48900000,0.03324412
0.49000000,0.03169768
0.49100000,0.03015092
0.49200000,0.02860387
0.49300000,0.02705654
0.49400000,0.02550895
0.49500000,0.02396110
0.49600000,0.02241302
0.49700000,0.02086472
0.49800000,0.01931621
0.49900000,0.01776752
0.50000000,0.01621865
0.50100000,0.01466962
0.50200000,0.01312045
0.50300000,0.01157115
0.50400000,0.01002173
0.50500000,0.00847222
0.50600000,0.00692263
0.50700000,0.00537296
0.50800000,0.00382325
0.50900000,0.00227349
0.51000000,0.00072372
0.51100000,-0.00082607
0.51200000,-0.00237584
0.51300000,-0.00392559
0.51400000,-0.00547531
0.51500000,-0.00702497
0.51600000,-0.00857456
0.51700000,-0.01012406
0.51800000,-0.01167347
0.51900000,-0.01322276
0.52000000,-0.01477193
0.52100000,-0.01632095
0.52200000,-0.01786980
0.52300000,-0.01941849
0.52400000,-0.02096698
0.52500000,-0.02251527
0.52600000,-0.02406333
0.52700000,-0.02561116
0.52800000,-0.02715874
0.52900000,-0.02870605
0.53000000,-0.03025308
0.53100000,-0.03179982
0.53200000,-0.03334624
0.53300000,-0.03489233
0.53400000,-0.03643809
0.53500000,-0.03798348
0.53600000,-0.03952850
0.53700000,-0.04107314
0.53800000,-0.04261737
0.53900000,-0.04416118
0.54000000,-0.04570457
0.54100000,-0.04724750
0.54200000,-0.04878997
0.54300000,-0.05033196
0.54400000,-0.05187346
0.54500000,-0.05341445
0.54600000,-0.05495491
0.54700000,-0.05649484
0.54800000,-0.05803421
0.54900000,-0.05957301
0.55000000,-0.06111123
0.55100000,-0.06264885
0.55200000,-0.06418586
0.55300000,-0.06572224
0.55400000,-0.06725797
0.55500000,-0.06879304
0.55600000,-0.07032744
0.55700000,-0.07186115
0.55800000,-0.07339416
0.55900000,-0.07492644
0.56000000,-0.07645799
0.56100000,-0.07798880
0.56200000,-0.07951883
0.56300000,-0.08104809
0.56400000,-0.08257656
0.56500000,-0.08410421
0.56600000,-0.08563104
0.56700000,-0.08715704
0.56800000,-0.08868218
0.56900000,-0.09020644
0.57000000,-0.09172983
0.57100000,-0.09325232
0.57200000,-0.09477389
0.57300000,-0.09629454
0.57400000,-0.09781424
0.57500000,-0.09933298
0.57600000,-0.10085075
0.57700000,-0.10236754
0.57800000,-0.10388332
0.57900000,-0.10539808
0.58000000,-0.10691181
0.58100000,-0.10842450
0.58200000,-0.10993612
0.58300000,-0.11144667
0.58400000,-0.11295613
0.58500000,-0.11446448
0.58600000,-0.11597171
0.58700000,-0.11747780
0.58800000,-0.11898275
0.58900000,-0.12048653
0.59000000,-0.12198913
0.59100000,-0.12349054
0.59200000,-0.12499074
0.59300000,-0.12648971
0.59400000,-0.12798745
0.59500000,-0.12948394
0.59600000,-0.13097916
0.59700000,-0.13247310
0.59800000,-0.13396574
0.59900000,-0.13545707
0.60000000,-0.13694708
0.60100000,-0.13843575
0.60200000,-0.13992306
0.60300000,-0.14140901
0.60400000,-0.14289357
0.60500000,-0.14437674
0.60600000,-0.14585850
0.60700000,-0.14733883
0.60800000,-0.14881772
0.60900000,-0.15029515
0.61000000,-0.15177112
0.61100000,-0.15324560
0.61200000,-0.15471859
0.61300000,-0.15619006
0.61400000,-0.15766001
0.61500000,-0.15912842
0.61600000,-0.16059527
0.61700000,-0.16206056
0.61800000,-0.16352426
0.61900000,-0.16498636
0.62000000,-0.16644686
0.62100000,-0.16790572
0.62200000,-0.16936295
0.62300000,-0.17081853
0.62400000,-0.17227244
0.62500000,-0.17372466
0.62600000,-0.17517519
0.62700000,-0.17662401
0.62800000,-0.17807111
0.62900000,-0.17951647
0.63000000,-0.18096008
0.63100000,-0.18240192
0.63200000,-0.18384198
0.63300000,-0.18528025
0.63400000,-0.18671672
0.63500000,-0.18815136
0.63600000,-0.18958416
0.63700000,-0.19101512
0.63800000,-0.19244422
0.63900000,-0.19387143
0.64000000,-0.19529676
0.64100000,-0.19672019
0.64200000,-0.19814170
0.64300000,-0.19956127
0.64400000,-0.20097890
0.64500000,-0.20239458
0.64600000,-0.20380828
0.64700000,-0.20522000
0.64800000,-0.20662971
0.64900000,-0.20803742
0.65000000,-0.20944310
0.65100000,-0.21084673
0.65200000,-0.21224832
0.65300000,-0.21364784
0.65400000,-0.21504528
0.65500000,-0.21644062
0.65600000,-0.21783386
0.65700000,-0.21922498
0.65800000,-0.22061397
0.65900000,-0.22200080
0.66000000,-0.22338548
0.66100000,-0.22476799
0.66200000,-0.22614831
0.66300000,-0.22752643
0.66400000,-0.22890233
0.66500000,-0.23027601
0.66600000,-0.23164745
0.66700000,-0.23301664
0.66800000,-0.23438357
0.66900000,-0.23574821
0.67000000,-0.23711057
0.67100000,-0.23847062
0.67200000,-0.23982835
0.67300000,-0.24118375
0.67400000,-0.24253681
0.67500000,-0.24388752
0.67600000,-0.24523585
0.67700000,-0.24658180
0.67800000,-0.24792536
0.67900000,-0.24926651
0.68000000,-0.25060524
0.68100000,-0.25194154
0.68200000,-0.25327539
0.68300000,-0.25460679
0.68400000,-0.25593571
0.68500000,-0.25726215
0.68600000,-0.25858610
0.68700000,-0.25990753
0.68800000,-0.26122645
0.68900000,-0.26254283
0.69000000,-0.26385666
0.69100000,-0.26516794
0.69200000,-0.26647664
0.69300000,-0.26778277
0.69400000,-0.26908629
0.69500000,-0.27038721
0.69600000,-0.27168551
0.69700000,-0.27298117
0.69800000,-0.27427420
0.69900000,-0.27556456
0.70000000,-0.27685225
0.70100000,-0.27813727
0.70200000,-0.27941959
0.70300000,-0.28069920
0.70400000,-0.28197610
0.70500000,-0.28325026
0.70600000,-0.28452169
0.70700000,-0.28579036
0.70800000,-0.28705627
0.70900000,-0.28831940
0.71000000,-0.28957974
0.71100000,-0.29083727
0.71200000,-0.29209200
0.71300000,-0.29334390
0.71400000,-0.29459296
0.71500000,-0.29583918
0.71600000,-0.29708253
0.71700000,-0.29832301
0.71800000,-0.29956061
0.71900000,-0.30079532
0.72000000,-0.30202712
0.72100000,-0.30325600
0.72200000,-0.30448195
0.72300000,-0.30570496
0.72400000,-0.30692502
0.72500000,-0.30814211
0.72600000,-0.30935623
0.72700000,-0.31056736
0.72800000,-0.31177549
0.72900000,-0.31298062
0.73000000,-0.31418272
0.73100000,-0.31538180
0.73200000,-0.31657783
0.73300000,-0.31777080
0.73400000,-0.31896071
0.73500000,-0.32014755
0.73600000,-0.32133129
0.73700000,-0.32251194
0.73800000,-0.32368948
0.73900000,-0.32486390
0.74000000,-0.32603519
0.74100000,-0.32720333
0.74200000,-0.32836833
0.74300000,-0.32953016
0.74400000,-0.33068881
0.74500000,-0.33184428
0.74600000,-0.33299655
0.74700000,-0.33414562
0.74800000,-0.33529147
0.74900000,-0.33643409
0.75000000,-0.33757348
0.75100000,-0.33870961
0.75200000,-0.33984249
0.75300000,-0.34097209
0.75400000,-0.34209841
0.75500000,-0.34322145
0.75600000,-0.34434118
0.75700000,-0.34545760
0.75800000,-0.34657070
0.75900000,-0.34768046
0.76000000,-0.34878689
0.76100000,-0.34988996
0.76200000,-0.35098967
0.76300000,-0.35208600
0.76400000,-0.35317896
0.76500000,-0.35426851
0.76600000,-0.35535467
0.76700000,-0.35643741
0.76800000,-0.35751673
0.76900000,-0.35859262
0.77000000,-0.35966506
0.77100000,-0.36073406
0.77200000,-0.36179958
0.77300000,-0.36286164
0.77400000,-0.36392021
0.77500000,-0.36497530
0.77600000,-0.36602688
0.77700000,-0.36707495
0.77800000,-0.36811950
0.77900000,-0.36916052
0.78000000,-0.37019800
0.78100000,-0.37123193
0.78200000,-0.37226230
0.78300000,-0.37328910
0.78400000,-0.37431233
0.78500000,-0.37533197
0.78600000,-0.37634801
0.78700000,-0.37736045
0.78800000,-0.37836927
0.78900000,-0.37937447
0.79000000,-0.38037603
0.79100000,-0.38137396
0.79200000,-0.38236823
0.79300000,-0.38335884
0.79400000,-0.38434578
0.79500000,-0.38532905
0.79600000,-0.38630863
0.79700000,-0.38728451
0.79800000,-0.38825668
0.79900000,-0.38922514
0.80000000,-0.39018988
0.80100000,-0.39115089
0.80200000,-0.39210816
0.80300000,-0.39306168
0.80400000,-0.39401144
0.80500000,-0.39495744
0.80600000,-0.39589966
0.80700000,-0.39683810
0.80800000,-0.39777275
0.80900000,-0.39870359
0.81000000,-0.39963063
0.81100000,-0.40055385
0.81200000,-0.40147325
0.81300000,-0.40238881
0.81400000,-0.40330053
0.81500000,-0.40420840
0.81600000,-0.40511242
0.81700000,-0.40601256
0.81800000,-0.40690883
0.81900000,-0.40780122
0.82000000,-0.40868972
0.82100000,-0.40957432
0.82200000,-0.41045502
0.82300000,-0.41133180
0.82400000,-0.41220465
0.82500000,-0.41307358
0.82600000,-0.41393857
0.82700000,-0.41479961
0.82800000,-0.41565670
0.82900000,-0.41650983
0.83000000,-0.41735899
0.83100000,-0.41820417
0.83200000,-0.41904537
0.83300000,-0.41988258
0.83400000,-0.42071579
0.83500000,-0.42154499
0.83600000,-0.42237018
0.83700000,-0.42319134
0.83800000,-0.42400848
0.83900000,-0.42482158
0.84000000,-0.42563064
0.84100000,-0.42643565
0.84200000,-0.42723660
0.84300000,-0.42803349
0.84400000,-0.42882630
0.84500000,-0.42961503
0.84600000,-0.43039968
0.84700000,-0.43118024
0.84800000,-0.43195669
0.84900000,-0.43272904
0.85000000,-0.43349728
0.85100000,-0.43426139
0.85200000,-0.43502138
0.85300000,-0.43577723
0.85400000,-0.43652894
0.85500000,-0.43727650
0.85600000,-0.43801991
0.85700000,-0.43875916
0.85800000,-0.43949424
0.85900000,-0.44022515
0.86000000,-0.44095188
0.86100000,-0.44167442
0.86200000,-0.44239276
0.86300000,-0.44310691
0.86400000,-0.44381685
0.86500000,-0.44452258
0.86600000,-0.44522409
0.86700000,-0.44592138
0.86800000,-0.44661443
0.86900000,-0.44730325
0.87000000,-0.44798782
0.87100000,-0.44866815
0.87200000,-0.44934421
0.87300000,-0.45001602
0.87400000,-0.45068356
0.87500000,-0.45134683
0.87600000,-0.45200582
0.87700000,-0.45266053
0.87800000,-0.45331094
0.87900000,-0.45395706
0.88000000,-0.45459887
0.88100000,-0.45523638
0.88200000,-0.45586958
0.88300000,-0.45649845
0.88400000,-0.45712301
0.88500000,-0.45774323
0.88600000,-0.45835911
0.88700000,-0.45897066
0.88800000,-0.45957786
0.88900000,-0.46018071
0.89000000,-0.46077920
0.89100000,-0.46137333
0.89200000,-0.46196309
0.89300000,-0.46254848
0.89400000,-0.46312950
0.89500000,-0.46370613
0.89600000,-0.46427837
0.89700000,-0.46484622
0.89800000,-0.46540967
0.89900000,-0.46596872
0.90000000,-0.46652336
0.90100000,-0.46707359
0.90200000,-0.46761941
0.90300000,-0.46816080
0.90400000,-0.46869776
0.90500000,-0.46923029
0.90600000,-0.46975839
0.90700000,-0.47028204
0.90800000,-0.47080125
0.90900000,-0.47131601
0.91000000,-0.47182632
0.91100000,-0.47233217
0.91200000,-0.47283355
0.91300000,-0.47333047
0.91400000,-0.47382291
0.91500000,-0.47431088
0.91600000,-0.47479437
0.91700000,-0.47527337
0.91800000,-0.47574789
0.91900000,-0.47621791
0.92000000,-0.47668343
0.92100000,-0.47714446
0.92200000,-0.47760097
0.92300000,-0.47805298
0.92400000,-0.47850048
0.92500000,-0.47894346
0.92600000,-0.47938192
0.92700000,-0.47981585
0.92800000,-0.48024525
0.92900000,-0.48067013
0.93000000,-0.48109046
0.93100000,-0.48150626
0.93200000,-0.48191751
0.93300000,-0.48232422
0.93400000,-0.48272638
0.93500000,-0.48312398
0.93600000,-0.48351703
0.93700000,-0.48390551
0.93800000,-0.48428943
0.93900000,-0.48466879
0.94000000,-0.48504357
0.94100000,-0.48541378
0.94200000,-0.48577941
0.94300000,-0.48614047
0.94400000,-0.48649694
0.94500000,-0.48684882
0.94600000,-0.48719611
0.94700000,-0.48753881
0.94800000,-0.48787692
0.94900000,-0.48821042
0.95000000,-0.48853933
0.95100000,-0.48886363
0.95200000,-0.48918332
0.95300000,-0.48949841
0.95400000,-0.48980888
0.95500000,-0.49011473
0.95600000,-0.49041597
0.95700000,-0.49071259
0.95800000,-0.49100459
0.95900000,-0.49129195
0.96000000,-0.49157470
0.96100000,-0.49185281
0.96200000,-0.49212629
0.96300000,-0.49239513
0.96400000,-0.49265933
0.96500000,-0.49291890
0.96600000,-0.49317382
0.96700000,-0.49342410
0.96800000,-0.49366973
0.96900000,-0.49391072
0.97000000,-0.49414705
0.97100000,-0.49437873
0.97200000,-0.49460576
0.97300000,-0.49482813
0.97400000,-0.49504584
0.97500000,-0.49525889
0.97600000,-0.49546728
0.97700000,-0.49567100
0.97800000,-0.49587006
0.97900000,-0.49606445
0.98000000,-0.49625417
0.98100000,-0.49643922
0.98200000,-0.49661960
0.98300000,-0.49679531
0.98400000,-0.49696633
0.98500000,-0.49713269
0.98600000,-0.49729436
0.98700000,-0.49745135
0.98800000,-0.49760366
0.98900000,-0.49775129
0.99000000,-0.49789424
0.99100000,-0.49803250
0.99200000,-0.49816607
0.99300000,-0.49829496
0.99400000,-0.49841916
0.99500000,-0.49853867
0.99600000,-0.49865349
0.99700000,-0.49876361
0.99800000,-0.49886905
0.99900000,-0.49896979
1.00000000,-0.49906584
1.00100000,-0.49915719
1.00200000,-0.49924384
1.00300000,-0.49932580
1.00400000,-0.49940306
1.00500000,-0.49947563
1.00600000,-0.49954349
1.00700000,-0.49960666
1.00800000,-0.49966512
1.00900000,-0.49971889
1.01000000,-0.49976795
1.01100000,-0.49981232
1.01200000,-0.49985198
1.01300000,-0.49988694
1.01400000,-0.49991720
1.01500000,-0.49994275
1.01600000,-0.49996361
1.01700000,-0.49997976
1.01800000,-0.49999120
1.01900000,-0.49999795
1.02000000,-0.49999999
1.02100000,-0.49999733
1.02200000,-0.49998996
1.02300000,-0.49997789
1.02400000,-0.49996112
1.02500000,-0.49993965
1.02600000,-0.49991347
1.02700000,-0.49988259
1.02800000,-0.49984701
1.02900000,-0.49980673
1.03000000,-0.49976174
1.03100000,-0.49971206
1.03200000,-0.49965767
1.03300000,-0.49959858
1.03400000,-0.49953480
1.03500000,-0.49946631
1.03600000,-0.49939313
1.03700000,-0.49931525
1.03800000,-0.49923267
1.03900000,-0.49914539
1.04000000,-0.49905342
1.04100000,-0.49895675
1.04200000,-0.49885539
1.04300000,-0.49874934
1.04400000,-0.49863859
1.04500000,-0.49852315
1.04600000,-0.49840302
1.04700000,-0.49827821
1.04800000,-0.49814870
1.04900000,-0.49801451
1.05000000,-0.49787563
1.05100000,-0.49773206
1.05200000,-0.49758381
1.05300000,-0.49743088
1.05400000,-0.49727327
1.05500000,-0.49711098
1.05600000,-0.49694401
1.05700000,-0.49677237
1.05800000,-0.49659604
1.05900000,-0.49641505
1.06000000,-0.49622938
1.06100000,-0.49603904
1.06200000,-0.49584404
1.06300000,-0.49564436
1.06400000,-0.49544002
1.06500000,-0.49523102
1.06600000,-0.49501735
1.06700000,-0.49479902
1.06800000,-0.49457604
1.06900000,-0.49434840
1.07000000,-0.49411610
1.07100000,-0.49387915
1.07200000,-0.49363756
1.07300000,-0.49339131
1.07400000,-0.49314042
1.07500000,-0.49288488
1.07600000,-0.49262470
1.07700000,-0.49235988
1.07800000,-0.49209043
1.07900000,-0.49181634
1.08000000,-0.49153762
1.08100000,-0.49125426
1.08200000,-0.49096628
1.08300000,-0.49067368
1.08400000,-0.49037645
1.08500000,-0.49007460
1.08600000,-0.48976813
1.08700000,-0.48945705
1.08800000,-0.48914136
1.08900000,-0.48882106
1.09000000,-0.48849615
1.09100000,-0.48816663
1.09200000,-0.48783252
1.09300000,-0.48749381
1.09400000,-0.48715050
1.09500000,-0.48680260
1.09600000,-0.48645011
1.09700000,-0.48609304
1.09800000,-0.48573138
1.09900000,-0.48536515
1.10000000,-0.48499433
1.10100000,-0.48461894
1.10200000,-0.48423899
1.10300000,-0.48385446
1.10400000,-0.48346537
1.10500000,-0.48307173
1.10600000,-0.48267352
1.10700000,-0.48227076
1.10800000,-0.48186345
1.10900000,-0.48145160
1.11000000,-0.48103520
1.11100000,-0.48061427
1.11200000,-0.48018880
1.11300000,-0.47975879
1.11400000,-0.47932426
